host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,gyro_corrected,gyro_side_score,gyro_side_separation,step_period_s,gait_cycle_s,cadence_spm,gait_speed_ratio,assist_pulse_s,acc_residual,threshold,gyro_threshold,belt_threshold,belt_ok,calibrated,imu_side,imu_heel_strike,heel_strike,hs_count,left_hs_count,right_hs_count,torque_cmd_nm
0.5522681980000925,57,969.91,94.3,9.6,-84.2,3.18,-3.28,-1.53,0.28,1.09,-0.1,-79.8,-206.3,-89.0,-2.32,5.66,-0.03,0.0,1.129822994986383,4.817852218572089,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.15284700357667225,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.560436996000135,58,969.92,94.6,9.4,-83.9,2.77,-2.51,-2.07,0.31,1.16,-0.1,-81.9,-210.3,-47.0,-2.26,5.72,0.13,0.0,1.2048651376813921,4.272926397681102,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.2233313633462478,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5723798849999184,59,969.93,94.9,9.2,-83.7,2.31,-1.61,-2.46,0.31,1.21,-0.07,-84.0,-206.9,30.0,-2.21,5.51,-0.2,0.0,1.2510395677195825,3.7389570738375695,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.26411567751674936,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5803478949999317,60,969.94,95.1,9.0,-83.6,2.08,-0.85,-2.69,0.29,1.19,-0.03,-86.0,-194.6,108.0,-2.16,5.09,0.01,0.0,1.2251938622112013,3.5049964336643766,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.23350457256820079,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5924395130000448,61,969.95,95.3,8.7,-83.6,2.41,-0.21,-2.92,0.25,1.19,-0.03,-87.8,-176.4,164.0,-2.11,4.55,0.05,0.0,1.2163469899662678,3.7919124462466165,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.22016454631680193,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6002980180001032,62,969.96,95.5,8.4,-83.6,2.65,0.5,-3.11,0.2,1.25,-0.02,-89.4,-156.5,182.0,-2.07,4.02,0.01,0.0,1.2660568707605515,4.116381906480496,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.2644769385688639,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6123083600000427,63,969.97,95.7,8.1,-83.8,2.28,1.04,-3.02,0.1,1.31,0.01,-90.9,-139.2,165.0,-2.03,3.6,-0.04,0.0,1.3138493064274914,3.924334338457925,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.30602398675108766,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6205588689999786,64,969.98,95.9,7.9,-83.9,1.52,1.16,-2.55,-0.05,1.32,0.07,-92.2,-127.9,114.0,-2.0,3.39,0.19,0.0,1.322800060477773,3.1872401854896344,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.30867524598534213,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6322825270001431,65,969.99,96.0,7.7,-84.0,0.89,0.76,-1.79,-0.2,1.28,0.12,-93.4,-121.0,76.0,-1.96,3.23,0.0,0.0,1.3010764773832475,2.138644430474594,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.2812126296330002,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6404042970000319,66,970.0,96.1,7.5,-84.1,0.93,0.0,-1.03,-0.28,1.21,0.17,-94.2,-119.6,40.0,-1.93,3.25,-0.07,0.0,1.2535549449465706,1.3877319625922004,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.2290172752523969,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
